Running Forward KL,Itration,Real Sto Return,Running Env Steps,Running Reverse KL,Running Update Time,Real Det Return,Reward Loss,q,clip,folder,episode,environment,seed
30.2339,132,1712.35,660000,14.1193,132,1500.4,-804.9739379882812,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,660000,Hopper-v5,1024
29.2643,133,1374.69,665000,15.8605,133,1681.77,-884.8998413085938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,665000,Hopper-v5,1024
28.5824,134,1528.2,670000,14.7124,134,1851.15,-640.9502563476562,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,670000,Hopper-v5,1024
30.1942,135,1395.2,675000,13.9406,135,1550.93,-849.0390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,675000,Hopper-v5,1024
29.4643,136,1427.11,680000,18.0413,136,1686.47,-810.1328735351562,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,680000,Hopper-v5,1024
30.0201,137,1667.71,685000,15.7176,137,1502.77,-905.9524536132812,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,685000,Hopper-v5,1024
29.0094,138,1993.44,690000,15.0032,138,2841.8,-673.1867065429688,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,690000,Hopper-v5,1024
29.8783,139,1478.62,695000,15.0628,139,1787.78,-923.2149658203124,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,695000,Hopper-v5,1024
28.988,140,2291.33,700000,15.3026,140,2463.07,-542.9378051757812,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,700000,Hopper-v5,1024
29.2312,141,1438.95,705000,14.9952,141,1284.01,-727.5620727539062,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,705000,Hopper-v5,1024
30.2378,142,1670.35,710000,14.3383,142,1715.26,-897.480224609375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,710000,Hopper-v5,1024
28.6484,143,2541.5,715000,14.5814,143,3015.41,-575.1002807617188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,715000,Hopper-v5,1024
30.8866,144,1494.18,720000,16.7103,144,1957.66,-999.1866455078124,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,720000,Hopper-v5,1024
29.7287,145,1661.05,725000,14.5473,145,1569.0,-911.0346069335938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,725000,Hopper-v5,1024
29.5363,146,1905.72,730000,15.1061,146,1798.26,-857.2027587890625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,730000,Hopper-v5,1024
29.0825,147,1913.75,735000,14.7474,147,1953.85,-835.356201171875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,735000,Hopper-v5,1024
29.7126,148,1748.75,740000,14.8749,148,1842.33,-975.9671630859376,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,740000,Hopper-v5,1024
30.1125,149,1379.21,745000,15.3801,149,1221.05,-1060.623291015625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,745000,Hopper-v5,1024
29.683,150,1998.0,750000,15.9199,150,2676.3,-795.2130737304688,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,750000,Hopper-v5,1024
29.5158,151,1517.83,755000,13.6718,151,1639.12,-844.3067626953125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,755000,Hopper-v5,1024
30.04,152,1819.66,760000,18.5524,152,1492.39,-771.2579956054688,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,760000,Hopper-v5,1024
28.9115,153,1795.0,765000,21.0746,153,1720.41,-848.1531982421875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,765000,Hopper-v5,1024
29.4394,154,1479.01,770000,13.5245,154,1427.56,-1071.95947265625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,770000,Hopper-v5,1024
29.6636,155,1755.63,775000,14.7063,155,1700.51,-984.3605346679688,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,775000,Hopper-v5,1024
29.833,156,1979.37,780000,14.254,156,2023.22,-933.7819213867188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,780000,Hopper-v5,1024
30.0813,157,1526.42,785000,13.7985,157,1434.32,-1015.975341796875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,785000,Hopper-v5,1024
29.8423,158,1494.63,790000,14.3025,158,1475.49,-1146.0748291015625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,790000,Hopper-v5,1024
29.7498,159,1806.19,795000,13.7646,159,1776.76,-965.650634765625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,795000,Hopper-v5,1024
30.1162,160,1749.08,800000,14.8854,160,1580.18,-1042.3194580078125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,800000,Hopper-v5,1024
29.8899,161,1755.33,805000,14.232,161,1596.29,-1076.686767578125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,805000,Hopper-v5,1024
29.4465,162,1804.52,810000,14.8086,162,1694.29,-939.0155029296876,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,810000,Hopper-v5,1024
29.8279,163,1866.12,815000,15.3383,163,1605.21,-1086.741943359375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,815000,Hopper-v5,1024
29.1801,164,1438.68,820000,14.6751,164,1632.08,-1207.275390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,820000,Hopper-v5,1024
29.0421,165,2023.85,825000,14.3639,165,1592.13,-896.771240234375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,825000,Hopper-v5,1024
29.7911,166,1574.97,830000,14.7606,166,1504.88,-1169.3841552734375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,830000,Hopper-v5,1024
30.3794,167,1488.58,835000,15.7797,167,1627.29,-1302.289306640625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,835000,Hopper-v5,1024
29.1612,168,1727.87,840000,14.4468,168,1862.72,-1157.662353515625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,840000,Hopper-v5,1024
29.3977,169,1872.41,845000,15.2396,169,1958.64,-1030.80078125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,845000,Hopper-v5,1024
29.6883,170,2044.5,850000,16.2982,170,2327.27,-948.7969970703124,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,850000,Hopper-v5,1024
29.6836,171,2202.27,855000,16.3674,171,1802.04,-856.6045532226562,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,855000,Hopper-v5,1024
29.526,172,1925.48,860000,19.3723,172,1718.59,-1060.6129150390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,860000,Hopper-v5,1024
28.8474,173,2130.1,865000,17.9893,173,3162.74,-962.1552124023438,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,865000,Hopper-v5,1024
29.0811,174,1805.88,870000,19.4352,174,2488.19,-1032.500732421875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,870000,Hopper-v5,1024
30.1678,175,1563.95,875000,16.8883,175,1553.71,-1199.2197265625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,875000,Hopper-v5,1024
29.2591,176,2158.96,880000,15.0247,176,2171.44,-880.51708984375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,880000,Hopper-v5,1024
29.6235,177,1904.54,885000,15.5073,177,1792.19,-1094.0361328125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,885000,Hopper-v5,1024
29.4273,178,1640.37,890000,14.4332,178,1572.17,-1161.6846923828125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,890000,Hopper-v5,1024
28.9465,179,1514.45,895000,14.8114,179,1460.74,-1189.840087890625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,895000,Hopper-v5,1024
29.2517,180,1710.13,900000,14.6825,180,2313.43,-1119.9560546875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,900000,Hopper-v5,1024
29.1108,181,1744.5,905000,15.9607,181,1831.74,-1004.2942504882812,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,905000,Hopper-v5,1024
29.2934,182,1922.3,910000,18.2286,182,1896.62,-1081.8089599609375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,910000,Hopper-v5,1024
29.4046,183,2072.39,915000,18.9704,183,1846.75,-1130.7894287109375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,915000,Hopper-v5,1024
28.4648,184,1755.4,920000,17.3228,184,1552.29,-1157.7508544921875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,920000,Hopper-v5,1024
28.7349,185,2050.57,925000,18.8711,185,2020.29,-1007.3529663085938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,925000,Hopper-v5,1024
28.4254,186,2186.81,930000,17.8659,186,1865.29,-969.7643432617188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,930000,Hopper-v5,1024
29.7843,187,2057.97,935000,17.9287,187,1986.84,-1180.654541015625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,935000,Hopper-v5,1024
29.5599,188,1644.09,940000,18.4871,188,1652.13,-1288.5640869140625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,940000,Hopper-v5,1024
29.3798,189,1759.16,945000,18.1307,189,2251.55,-1262.208251953125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,945000,Hopper-v5,1024
29.6187,190,1722.83,950000,18.7691,190,1552.97,-1304.3070068359375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,950000,Hopper-v5,1024
30.268,191,1491.77,955000,21.2181,191,1472.98,-1448.3070068359375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,955000,Hopper-v5,1024
28.9937,192,1494.95,960000,17.9188,192,1623.08,-1389.92724609375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,960000,Hopper-v5,1024
27.8965,193,1739.08,965000,18.1073,193,2187.52,-1173.5340576171875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,965000,Hopper-v5,1024
28.7406,194,1796.31,970000,19.2489,194,1846.32,-1392.1485595703125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,970000,Hopper-v5,1024
29.2317,195,1694.0,975000,18.9189,195,2093.84,-1251.365478515625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,975000,Hopper-v5,1024
29.6441,196,1651.9,980000,18.1037,196,1888.95,-1320.076171875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,980000,Hopper-v5,1024
29.1326,197,1963.48,985000,17.252,197,2739.11,-1247.3001708984375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,985000,Hopper-v5,1024
29.4751,198,1740.08,990000,20.0733,198,1767.9,-1311.4886474609375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,990000,Hopper-v5,1024
28.592,199,2005.92,995000,16.7366,199,2307.57,-1218.0057373046875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed1024,995000,Hopper-v5,1024
39.7295,0,221.36,0,18.9292,0,226.58,106.7555923461914,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,0,Hopper-v5,456
38.5537,1,242.94,5000,16.9508,1,246.52,94.88664245605467,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,5000,Hopper-v5,456
36.2023,2,310.39,10000,15.9653,2,310.37,116.53855895996094,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,10000,Hopper-v5,456
33.3067,3,356.85,15000,15.6858,3,281.96,98.08653259277344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,15000,Hopper-v5,456
32.3012,4,432.2,20000,16.6926,4,459.26,76.28817749023438,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,20000,Hopper-v5,456
30.662,5,661.23,25000,15.126,5,739.0,42.73677444458008,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,25000,Hopper-v5,456
30.1857,6,532.64,30000,16.975,6,600.2,38.6560173034668,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,30000,Hopper-v5,456
30.2833,7,839.01,35000,28.4182,7,891.06,0.7725134491920471,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,35000,Hopper-v5,456
30.8529,8,497.64,40000,17.5065,8,242.54,7.626362323760986,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,40000,Hopper-v5,456
30.5046,9,709.78,45000,17.7998,9,671.93,3.754161357879639,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,45000,Hopper-v5,456
31.3214,10,758.4,50000,19.8293,10,825.78,-13.217814445495604,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,50000,Hopper-v5,456
30.4263,11,848.45,55000,17.2238,11,667.74,-9.46177577972412,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,55000,Hopper-v5,456
30.9068,12,900.45,60000,58.0868,12,961.43,-34.33354187011719,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,60000,Hopper-v5,456
29.7557,13,1113.42,65000,16.2576,13,1434.35,-25.057003021240234,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,65000,Hopper-v5,456
30.3597,14,834.12,70000,12.7808,14,827.23,32.229244232177734,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,70000,Hopper-v5,456
31.1774,15,822.12,75000,14.365,15,822.3,37.29282379150391,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,75000,Hopper-v5,456
30.133,16,1114.75,80000,12.5741,16,1095.16,25.170520782470703,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,80000,Hopper-v5,456
30.3461,17,833.38,85000,14.4091,17,812.14,3.010779619216919,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,85000,Hopper-v5,456
28.5713,18,1274.69,90000,14.1042,18,1235.25,-35.5724983215332,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,90000,Hopper-v5,456
29.6416,19,840.74,95000,14.75,19,861.24,-25.750547409057617,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,95000,Hopper-v5,456
30.0772,20,832.47,100000,14.7621,20,823.93,-47.956451416015625,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,100000,Hopper-v5,456
30.7855,21,810.75,105000,17.0162,21,801.66,-47.73503494262695,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,105000,Hopper-v5,456
29.5925,22,976.25,110000,15.1589,22,932.76,-67.68977355957031,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,110000,Hopper-v5,456
29.4196,23,1167.64,115000,13.989,23,2127.42,-60.250518798828125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,115000,Hopper-v5,456
28.638,24,1199.18,120000,17.303,24,1097.05,-54.342506408691406,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,120000,Hopper-v5,456
26.2306,25,1595.33,125000,12.2768,25,2623.65,-30.75289726257324,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,125000,Hopper-v5,456
29.235,26,945.51,130000,17.2771,26,968.06,-99.52668762207033,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,130000,Hopper-v5,456
26.64,27,1533.34,135000,13.9302,27,2348.91,-46.89940643310547,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,135000,Hopper-v5,456
28.1626,28,1062.45,140000,14.0675,28,991.67,-70.96306610107422,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,140000,Hopper-v5,456
28.0906,29,1386.24,145000,15.4156,29,1160.58,-73.79792785644531,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,145000,Hopper-v5,456
26.2266,30,1771.14,150000,13.0988,30,1867.37,-41.73389053344727,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,150000,Hopper-v5,456
26.4438,31,3032.11,155000,12.3829,31,3172.53,0.99945068359375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,155000,Hopper-v5,456
26.0528,32,3199.41,160000,12.3568,32,3179.74,5.6915283203125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,160000,Hopper-v5,456
24.8276,33,3112.04,165000,11.4846,33,3222.98,-2.3629367351531982,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,165000,Hopper-v5,456
25.2003,34,2996.41,170000,12.1654,34,3360.44,1.1815130710601809,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,170000,Hopper-v5,456
27.9425,35,1069.02,175000,14.7355,35,1064.04,-109.57218933105467,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,175000,Hopper-v5,456
25.0246,36,1918.3,180000,12.5859,36,3322.7,-60.34733200073242,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,180000,Hopper-v5,456
26.444,37,2124.84,185000,13.6776,37,3000.54,-61.97965240478516,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,185000,Hopper-v5,456
26.4779,38,2616.28,190000,12.175,38,3247.09,-20.045846939086918,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,190000,Hopper-v5,456
26.8094,39,1584.27,195000,12.2908,39,2772.02,-62.96330642700195,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,195000,Hopper-v5,456
28.2677,40,1089.66,200000,13.6769,40,1201.72,-94.88241577148438,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,200000,Hopper-v5,456
28.4378,41,1210.3,205000,12.8037,41,1133.94,-101.06356811523438,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,205000,Hopper-v5,456
24.6331,42,2659.75,210000,10.3471,42,3135.07,-23.6023063659668,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,210000,Hopper-v5,456
24.6815,43,2881.28,215000,10.9657,43,3112.01,-5.231857299804688,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,215000,Hopper-v5,456
25.0462,44,2698.25,220000,11.3084,44,3310.42,-2.9448866844177246,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,220000,Hopper-v5,456
25.0156,45,2819.71,225000,11.3006,45,3260.79,-10.542213439941406,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,225000,Hopper-v5,456
26.8718,46,2253.79,230000,11.5545,46,1546.24,-40.16798782348633,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,230000,Hopper-v5,456
25.7183,47,2391.89,235000,16.8527,47,3221.55,-46.61509323120117,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,235000,Hopper-v5,456
26.2116,48,1539.08,240000,14.2597,48,3255.81,-40.618778228759766,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,240000,Hopper-v5,456
28.4298,49,1424.55,245000,16.0059,49,1414.9,-68.03482818603516,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,245000,Hopper-v5,456
29.9583,50,1074.24,250000,31.329,50,1179.11,-132.9289093017578,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,250000,Hopper-v5,456
28.3953,51,1540.3,255000,26.8409,51,3320.1,-102.12188720703124,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,255000,Hopper-v5,456
26.1986,52,2753.2,260000,16.2311,52,3306.56,-43.78652572631836,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,260000,Hopper-v5,456
28.5197,53,1417.5,265000,20.65,53,1304.65,-122.2209014892578,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,265000,Hopper-v5,456
25.9386,54,2360.28,270000,23.7452,54,3336.55,-86.30091094970703,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,270000,Hopper-v5,456
25.3989,55,2608.29,275000,12.5238,55,3236.34,-28.268695831298828,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,275000,Hopper-v5,456
27.1533,56,1943.44,280000,28.0167,56,3126.89,-112.74481201171876,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,280000,Hopper-v5,456
24.7089,57,3287.56,285000,11.7851,57,3394.48,-2.7777254581451416,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,285000,Hopper-v5,456
26.5802,58,1862.28,290000,25.3559,58,3337.39,-102.13905334472656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,290000,Hopper-v5,456
26.0969,59,2294.41,295000,19.5958,59,3357.74,-102.16539764404295,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,295000,Hopper-v5,456
26.6942,60,3277.46,300000,13.5364,60,3399.0,-11.957645416259766,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,300000,Hopper-v5,456
25.4549,61,2363.51,305000,16.4485,61,3378.87,-66.94593811035156,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,305000,Hopper-v5,456
25.3831,62,3085.7,310000,13.7781,62,3406.49,-36.759883880615234,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,310000,Hopper-v5,456
23.9535,63,3137.07,315000,12.6128,63,3403.09,-46.36374282836914,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,315000,Hopper-v5,456
25.7253,64,2381.36,320000,20.008,64,3410.43,-90.28771209716795,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,320000,Hopper-v5,456
26.3606,65,2251.94,325000,26.7699,65,3374.7,-150.8616485595703,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_24_q1_seed456,325000,Hopper-v5,456
